code,date,lv,lv_hi,r1,mkt,exc,short_pnl
39910,2017-10-30,119100.0,0,-0.039416058394160625,0.002540502010712483,-0.04195656040487311,0.04195656040487311
39950,2022-07-28,680100.0,1,-0.07235621521335811,-0.003333981402773701,-0.06902223381058441,0.06902223381058441
39960,2021-09-24,1475000.0,1,-0.07898658718330853,-0.00030687046491485287,-0.07867971671839367,0.07867971671839367
39960,2021-10-27,1278500.0,1,-0.0005627462014631268,-0.0005656577526339636,2.9115511708368083e-06,-2.9115511708368083e-06
39970,2025-08-22,257100.0,0,0.023317036479879816,0.006072029489473306,0.01724500699040651,-0.01724500699040651
40110,2023-03-03,85400.0,0,-0.0346153846153846,0.005749286643321209,-0.04036467125870581,0.04036467125870581
40110,2023-06-13,,0,-0.044083526682134555,0.0013620654652723868,-0.04544559214740694,0.04544559214740694
40110,2024-03-08,180300.0,0,-0.0630952380952381,-0.01632007645442222,-0.04677516164081587,0.04677516164081587
40220,2019-03-04,1135900.0,1,-0.029573934837092808,-0.003214818482421365,-0.026359116354671443,0.026359116354671443
40510,2020-10-16,118800.0,0,-0.13503499382461914,0.01161430456207429,-0.14664929838669344,0.14664929838669344
40520,2023-06-14,,0,0.06685768863419295,-0.0002891086325931524,0.0671467972667861,-0.0671467972667861
40540,2020-10-08,361500.0,0,0.044487427466150864,-0.001413956683159436,0.0459013841493103,-0.0459013841493103
40640,2022-09-01,319200.0,0,0.003984063745019917,-0.005384907359093283,0.009368971104113201,-0.009368971104113201
40730,2024-06-20,104200.0,0,-0.008368200836820106,0.00081684143130339,-0.009185042268123495,0.009185042268123495
40750,2024-01-30,277500.0,0,0.017421602787456525,0.004660477622054053,0.012761125165402471,-0.012761125165402471
40800,2017-08-25,1272200.0,1,-0.034854245880861834,0.005232836437093359,-0.04008708231795519,0.04008708231795519
40800,2017-09-14,912800.0,1,0.08256457564575648,0.008011804922625217,0.07455277072313127,-0.07455277072313127
40980,2017-09-20,2791000.0,1,-0.022792022792022748,0.0018841507518479908,-0.02467617354387074,0.02467617354387074
41070,2024-06-18,196900.0,0,-0.22187004754358164,0.002209627555586526,-0.22407967509916815,0.22407967509916815
41200,2020-02-20,178500.0,0,-0.005132991133924403,-0.00042211798708904647,-0.004710873146835356,0.004710873146835356
41240,2017-11-28,261900.0,0,-0.19193857965451055,0.005694057494998033,-0.1976326371495086,0.1976326371495086
41240,2023-06-01,72800.0,0,-0.009896091044037658,0.010948512522970097,-0.020844603567007756,0.020844603567007756
41660,2023-04-14,169300.0,0,-0.11118012422360246,0.00043729363884878713,-0.11161741786245125,0.11161741786245125
41670,2025-05-13,660300.0,1,0.05291970802919699,-6.951375822449728e-05,0.052989221787421485,-0.052989221787421485
41690,2021-10-21,975000.0,1,-0.028301886792452824,-0.000260156680401948,-0.028041730112050876,0.028041730112050876
41690,2022-06-28,3907900.0,1,0.030746705710102518,-0.000450819572903415,0.03119752528300593,-0.03119752528300593
41700,2022-04-07,1264300.0,1,0.0016420361247948545,0.0023253358099327762,-0.0006832996851379217,0.0006832996851379217
41700,2022-09-08,1763000.0,1,-0.09465648854961828,0.00641163197289343,-0.10106812052251171,0.10106812052251171
41920,2022-07-15,1568900.0,1,0.04991394148020656,0.004248672939062764,0.04566526854114379,-0.04566526854114379
41970,2024-01-24,215100.0,0,0.0032599837000815146,0.006374759102989777,-0.0031147754029082625,0.0031147754029082625
41990,2022-04-22,277700.0,0,-0.07774798927613946,-0.011887791883710907,-0.06586019739242856,0.06586019739242856
42220,2017-07-28,4912000.0,1,0.00990099009900991,-0.003935479506629021,0.013836469605638932,-0.013836469605638932
42220,2017-12-04,8192000.0,1,-0.03208556149732622,-0.0018967978282537026,-0.030188763669072517,0.030188763669072517
42220,2025-05-23,1174100.0,1,-0.0063856960408684715,0.005715123499205407,-0.012100819540073878,0.012100819540073878
42350,2017-02-03,288600.0,0,-0.06729264475743346,0.004507240461964856,-0.07179988521939831,0.07179988521939831
42400,2019-09-26,387100.0,0,-0.04655172413793107,-0.008664388021690755,-0.03788733611624032,0.03788733611624032
42420,2018-12-11,68100.0,0,-0.10421545667447307,0.016702970856409535,-0.12091842753088261,0.12091842753088261
42430,2020-09-16,115900.0,0,-0.017241379310344862,-0.0002523546285320056,-0.016989024681812858,0.016989024681812858
42510,2019-12-27,659500.0,1,0.12211221122112215,-0.0017954653281268681,0.12390767654924902,-0.12390767654924902
42640,2023-02-10,288800.0,0,-0.048466864490603334,-0.004118525545967222,-0.04434833894463611,0.04434833894463611
42680,2022-04-04,1269100.0,1,0.1333333333333333,0.00440684374019482,0.1289264895931385,-0.1289264895931385
42840,2018-01-09,741600.0,1,-0.029807130333138532,0.0038300601148219993,-0.033637190447960534,0.033637190447960534
42880,2017-02-07,809600.0,1,0.01098901098901095,0.005321270295510625,0.005667740693500325,-0.005667740693500325
42880,2017-03-09,670700.0,1,0.00976971388695036,0.004920761776494979,0.004848952110455381,-0.004848952110455381
42880,2017-05-22,887100.0,1,0.038721296713192244,0.0022072953881633298,0.03651400132502891,-0.03651400132502891
42880,2024-07-17,242100.0,0,-0.07596371882086173,-0.006022145083431571,-0.06994157373743015,0.06994157373743015
42880,2025-04-28,285500.0,0,-0.22455089820359286,0.004141100464815446,-0.2286919986684083,0.2286919986684083
43160,2017-07-13,232200.0,0,0.042105263157894646,0.0031519431336036047,0.03895332002429104,-0.03895332002429104
43160,2024-09-11,442600.0,0,-0.03547297297297303,0.018152929854424422,-0.053625902827397445,0.053625902827397445
43170,2017-12-13,1101400.0,1,-0.036414565826330514,0.004832673203488465,-0.04124723902981898,0.04124723902981898
43350,2017-05-29,199100.0,0,0.02777777777777768,0.002708216771069987,0.02506956100670769,-0.02506956100670769
43370,2020-03-17,71200.0,0,0.1122715404699739,-0.004641952674975076,0.11691349314494898,-0.11691349314494898
43640,2020-01-31,336700.0,0,-0.24826216484607744,-0.008772136456067389,-0.23949002839001005,0.23949002839001005
43660,2020-05-20,303800.0,0,0.0,0.00491017278126524,-0.00491017278126524,0.00491017278126524
43670,2020-05-14,67200.0,0,0.02254428341384873,0.005227202701989572,0.01731708071185916,-0.01731708071185916
43710,2021-11-25,109300.0,0,0.002309468822170979,-0.015083507460898397,0.017392976283069378,-0.017392976283069378
43810,2018-06-06,198900.0,0,0.07369614512471645,0.009431974227088547,0.0642641708976279,-0.0642641708976279
43880,2023-03-14,640500.0,1,-0.0008481764206954567,0.010048153327447658,-0.010896329748143115,0.010896329748143115
43930,2020-09-04,484000.0,0,-0.03241650294695486,0.0002342660611256371,-0.0326507690080805,0.0326507690080805
43930,2022-11-01,667500.0,1,-0.029113924050632956,-0.0027906105264502,-0.026323313524182754,0.026323313524182754
44060,2017-08-21,4320800.0,1,0.0077821011673151474,0.00264029735283504,0.005141803814480107,-0.005141803814480107
44160,2024-12-24,324500.0,0,-0.17407407407407405,0.0007490816960053241,-0.17482315577007937,0.17482315577007937
44180,2025-10-29,1294200.0,1,-0.07467532467532467,0.0046545862594940795,-0.07932991093481875,0.07932991093481875
44250,2024-03-14,1645100.0,1,-0.10823970037453179,-0.000449816739800247,-0.10778988363473155,0.10778988363473155
44280,2019-03-25,53300.0,0,-0.01716992303137954,0.019082219069823964,-0.036252142101203505,0.036252142101203505
44380,2023-11-24,286100.0,0,-0.04538087520259315,-2.353603714684873e-05,-0.045357339165446306,0.045357339165446306
44440,2023-03-17,147100.0,0,0.2215657311669128,-0.01594030780113094,0.23750603896804373,-0.23750603896804373
44440,2023-06-23,,0,-0.037070524412296524,-0.0034142976926337322,-0.03365622671966279,0.03365622671966279
44460,2025-10-09,686100.0,1,-0.024760383386581486,-0.013492915221245998,-0.011267468165335488,0.011267468165335488
44750,2022-04-18,3354700.0,1,-0.015873015873015928,0.004773021123599806,-0.020646036996615734,0.020646036996615734
44900,2020-04-23,312600.0,0,-0.06666666666666665,-0.002032297025533328,-0.06463436964113332,0.06463436964113332
44920,2023-04-06,138800.0,0,-0.024418604651162856,0.001273452989940639,-0.025692057641103494,0.025692057641103494
44920,2023-06-09,136500.0,0,-0.004911381592995978,0.011016843620242613,-0.01592822521323859,0.01592822521323859
44930,2022-03-15,707000.0,1,-0.04638218923933213,0.009183549790515942,-0.05556573902984807,0.05556573902984807
45560,2020-02-04,506900.0,0,-0.008941877794336861,0.0077191708386551835,-0.016661048632992045,0.016661048632992045
45560,2021-05-28,308100.0,0,-0.046202531645569644,-0.004616082251272791,-0.04158644939429686,0.04158644939429686
45570,2019-05-10,227900.0,0,-0.030885380919698058,-0.009900964964887302,-0.020984415954810758,0.020984415954810758
45580,2020-02-19,1200500.0,1,0.11948955916473314,-0.002436804882022854,0.121926364046756,-0.121926364046756
45630,2017-06-20,12364300.0,1,0.15600624024961007,-0.0006657064560483346,0.1566719467056584,-0.1566719467056584
45630,2019-03-15,17511800.0,1,0.03027522935779814,0.0108488382662043,0.019426391091593838,-0.019426391091593838
45630,2020-05-12,16521800.0,1,0.0029673590504450953,-4.897101409360678e-05,0.003016330064538702,-0.003016330064538702
45640,2020-06-15,21868200.0,1,0.02499999999999991,0.038588237339150205,-0.013588237339150294,0.013588237339150294
45710,2018-01-26,3268800.0,1,-0.03897254207263068,0.0013172121988320306,-0.04028975427146271,0.04028975427146271
45720,2019-07-16,1437900.0,1,0.011472275334607929,-0.0028970924911360958,0.014369367825744024,-0.014369367825744024
45750,2022-06-15,1647000.0,1,0.23809523809523814,0.002133862316769259,0.23596137577846887,-0.23596137577846887
45750,2023-02-10,2528000.0,1,0.06150000000000011,-0.004118525545967222,0.06561852554596734,-0.06561852554596734
45750,2024-09-19,1655200.0,1,-0.003909304143862369,0.005495121611054684,-0.009404425754917053,0.009404425754917053
45760,2017-02-14,2829200.0,1,-0.10476190476190472,0.004750921044297717,-0.10951282580620245,0.10951282580620245
45760,2024-12-24,5722300.0,1,-0.13142857142857145,0.0007490816960053241,-0.13217765312457677,0.13217765312457677
45790,2017-05-23,2629900.0,1,0.18610421836228297,0.008246943896903714,0.17785727446537924,-0.17785727446537924
45790,2017-12-25,4732500.0,1,0.08606294155427108,-0.000640460384766304,0.08670340193903738,-0.08670340193903738
45820,2018-10-24,15204500.0,1,-0.106280193236715,-0.03591558938110822,-0.07036460385560678,0.07036460385560678
45820,2021-02-02,4404300.0,1,0.017114914425427896,0.008682555741865466,0.00843235868356243,-0.00843235868356243
45820,2021-06-10,5260800.0,1,0.07318224740321067,-0.0024146144038287988,0.07559686180703946,-0.07559686180703946
45830,2024-12-02,10040300.0,1,-0.04255319148936165,0.005255842564716382,-0.047809034054078034,0.047809034054078034
45860,2017-04-21,774300.0,1,-0.011640211640211673,0.0022161830014327073,-0.013856394641644381,0.013856394641644381
45860,2017-10-31,1565900.0,1,-0.08633093525179858,0.004033332774318485,-0.09036426802611706,0.09036426802611706
45860,2018-08-31,2144600.0,1,0.01196953210010876,-0.010140195103950499,0.022109727204059258,-0.022109727204059258
45860,2020-04-21,3028200.0,1,-0.03658536585365857,-0.01527066894206092,-0.02131469691159765,0.02131469691159765
45860,2023-02-16,5396100.0,1,0.05990783410138256,-0.0017045527209522799,0.061612386822334844,-0.061612386822334844
45880,2019-01-18,2749200.0,1,-0.11662011173184361,0.0022928654978297404,-0.11891297722967335,0.11891297722967335
45880,2019-02-18,2422400.0,1,-0.05892255892255893,0.0033950168713976453,-0.062317575793956574,0.062317575793956574
45910,2021-12-02,3799900.0,1,-0.13760217983651224,0.019413224850267266,-0.1570154046867795,0.1570154046867795
45920,2018-11-13,3049300.0,1,0.001536098310291889,-0.007716574741249803,0.009252673051541692,-0.009252673051541692
45920,2024-07-02,5138700.0,1,-0.020872865275142316,0.0031479638517268567,-0.024020829126869172,0.024020829126869172
45940,2019-01-21,5017400.0,1,-0.009463722397476393,-0.0048734793871541525,-0.00459024301032224,0.00459024301032224
45940,2022-11-14,7124600.0,1,0.05882352941176472,0.0022314463436938713,0.05659208306807085,-0.05659208306807085
45940,2023-01-31,9885200.0,1,0.049689440993788914,0.00214362862060316,0.04754581237318575,-0.04754581237318575
45950,2017-03-02,152800.0,0,-0.029754473574698292,-0.0009286904440813095,-0.028825783130616983,0.028825783130616983
45960,2019-03-26,2180200.0,1,0.07275320970042798,2.1612719060262545e-05,0.07273159698136772,-0.07273159698136772
45980,2020-04-28,243200.0,0,-0.06445556946182729,0.014081044343357113,-0.0785366138051844,0.0785366138051844
45980,2020-06-05,625800.0,1,0.014467338886453351,0.01482958175994473,-0.00036224287349137865,0.00036224287349137865
45980,2023-10-30,,0,-0.01793400286944047,0.010216769616826034,-0.028150772486266504,0.028150772486266504
45990,2021-12-29,3957700.0,1,0.018497109826589586,0.00037265383304850585,0.01812445599354108,-0.01812445599354108
46250,2017-08-10,87500.0,0,-0.06503298774740807,-0.010530487919873844,-0.054502499827534225,0.054502499827534225
46570,2019-05-07,381200.0,0,0.15384615384615374,-0.012010060839842228,0.16585621468599598,-0.16585621468599598
46570,2021-04-20,424200.0,0,-0.14077669902912626,-0.01856870808773975,-0.12220799094138651,0.12220799094138651
46640,2018-02-08,247700.0,0,-0.09090909090909094,-0.017723734049516784,-0.07318535685957415,0.07318535685957415
46640,2018-03-19,475900.0,0,0.004765146358066685,-0.0013418767818951496,0.006107023139961835,-0.006107023139961835
46990,2019-12-10,66300.0,0,0.01067615658362997,-0.002446205430366199,0.013122362013996169,-0.013122362013996169
47120,2020-05-21,10002400.0,1,0.0,-0.0021711634916713445,0.0021711634916713445,-0.0021711634916713445
47120,2020-06-26,16315900.0,1,-0.029761904761904767,-0.016373765670358763,-0.013388139091546004,0.013388139091546004
47280,2017-06-19,683500.0,1,-0.08421537045559135,0.0059457975339143945,-0.09016116798950574,0.09016116798950574
47360,2020-06-03,151400.0,0,-0.0406852248394004,-0.0014148415858306707,-0.039270383253569734,0.039270383253569734
47610,2024-04-08,135000.0,0,-0.00709723207948898,0.007097073987412406,-0.014194306066901386,0.014194306066901386
47640,2017-10-17,502700.0,0,-0.013698630136986356,-0.002676857878480902,-0.011021772258505454,0.011021772258505454
47640,2018-05-25,7520900.0,1,0.06290672451193058,-0.0004707509102293739,0.06337747542215995,-0.06337747542215995
47640,2018-06-14,7199000.0,1,0.12159709618874781,-0.0014656436131569898,0.1230627398019048,-0.1230627398019048
47640,2019-07-17,4063000.0,1,-0.06358381502890176,-0.019252470402732938,-0.04433134462616882,0.04433134462616882
47720,2017-07-06,1166500.0,1,0.032352941176470695,-0.0019557154129540206,0.03430865658942472,-0.03430865658942472
47720,2020-06-11,808800.0,1,-0.03347280334728031,-0.01554865445905344,-0.01792414888822687,0.01792414888822687
47720,2020-08-04,1186200.0,1,0.01225490196078427,0.004491141290104276,0.007763760670679994,-0.007763760670679994
47840,2024-07-05,503800.0,0,-0.04677419354838708,-0.0013583958583390397,-0.04541579769004804,0.04541579769004804
47840,2025-04-24,565800.0,1,0.0004035512510087713,0.006499875303930483,-0.0060963240529217115,0.0060963240529217115
48140,2017-06-26,1844000.0,1,-0.03439153439153442,0.004271501565362333,-0.03866303595689675,0.03866303595689675
48140,2022-06-20,1800700.0,1,0.0,0.020091814389005116,-0.020091814389005116,0.020091814389005116
48140,2025-04-25,1349600.0,1,0.027932960893854775,0.005648834693754954,0.02228412620009982,-0.02228412620009982
48240,2018-01-24,1108200.0,1,-0.04329004329004327,-0.003070377463754161,-0.04021966582628911,0.04021966582628911
48330,2017-07-07,414000.0,0,-0.0676258992805755,0.007654204539746124,-0.07528010382032162,0.07528010382032162
48330,2025-09-09,6962300.0,1,0.125,0.0021785963980694616,0.12282140360193054,-0.12282140360193054
48800,2020-06-26,74700.0,0,-0.002522357257509822,-0.016373765670358763,0.013851408412848942,-0.013851408412848942
48820,2023-09-26,1727800.0,1,-0.026066350710900466,0.004185351034906372,-0.03025170174580684,0.03025170174580684
48820,2023-11-22,2351600.0,1,-0.11708482676224607,0.004030544465817685,-0.12111537122806376,0.12111537122806376
48820,2024-07-29,4322800.0,1,0.11302982731554168,-0.007117770776972143,0.12014759809251382,-0.12014759809251382
48820,2025-03-25,3505600.0,1,-0.05700934579439254,0.004229672033800921,-0.061239017828193465,0.061239017828193465
48830,2024-08-19,9648400.0,1,0.07407407407407418,0.01522531001279804,0.05884876406127614,-0.05884876406127614
48830,2024-11-01,17380600.0,1,-0.0757575757575758,0.003081700849575837,-0.07883927660715163,0.07883927660715163
48890,2025-01-21,849800.0,1,0.21306818181818188,0.005085923616291961,0.20798225820188992,-0.20798225820188992
48890,2025-06-10,1605200.0,1,-0.06355932203389836,0.005253374531872012,-0.06881269656577037,0.06881269656577037
48910,2023-06-20,,0,0.03264094955489605,0.0033952134761849172,0.02924573607871113,-0.02924573607871113
48920,2023-03-17,1361800.0,1,-0.04534606205250602,-0.01594030780113094,-0.02940575425137508,0.02940575425137508
48920,2025-02-25,1039900.0,1,0.07396733909702213,-0.0030897359688923996,0.07705707506591453,-0.07705707506591453
48940,2024-06-05,688400.0,1,-0.0320754716981132,-0.0031530223256719266,-0.028922449372441275,0.028922449372441275
49180,2021-07-09,350200.0,0,-0.021035598705501646,0.01409681295680504,-0.035132411662306684,0.035132411662306684
49350,2024-05-30,169000.0,0,0.005947323704333041,0.013913036508861982,-0.007965712804528942,0.007965712804528942
49350,2024-07-24,452600.0,0,0.006809338521400754,-0.013232190753989513,0.02004152927539027,-0.02004152927539027
49350,2024-12-20,406100.0,0,0.21739130434782616,0.003382931518740854,0.2140083728290853,-0.2140083728290853
49350,2025-06-04,1047700.0,1,-0.06153846153846154,-0.0020578332240557824,-0.05948062831440576,0.05948062831440576
49350,2025-07-17,1151600.0,1,-0.027624309392265234,-0.0035016328512428967,-0.024122676541022337,0.024122676541022337
49370,2023-05-12,214500.0,0,-0.050561797752809,0.001920306024354432,-0.05248210377716343,0.05248210377716343
49990,2017-11-09,148800.0,0,-0.05442804428044279,-0.0011659337082403883,-0.0532621105722024,0.0532621105722024
50090,2019-07-08,792000.0,1,-0.11584327086882451,-0.0035507564169695114,-0.112292514451855,0.112292514451855
50250,2022-05-24,160800.0,0,-0.016568047337278125,-0.004957727565660652,-0.011610319771617472,0.011610319771617472
50250,2023-06-23,,0,-0.04123711340206182,-0.0034142976926337322,-0.03782281570942809,0.03782281570942809
50250,2024-09-18,122900.0,0,0.0012594458438286438,0.012260487284149501,-0.011001041440320857,0.011001041440320857
50320,2022-10-04,550700.0,1,-0.021293375394321745,0.0013648947228270766,-0.022658270117148823,0.022658270117148823
50350,2022-08-09,808400.0,1,-0.14099616858237551,-0.004492169297827237,-0.1365039992845483,0.1365039992845483
51310,2024-05-02,1201200.0,1,-0.028037383177570097,0.00837518729839292,-0.03641257047596302,0.03641257047596302
51320,2023-01-31,329600.0,0,0.09917191451380947,0.00214362862060316,0.0970282858932063,-0.0970282858932063
51320,2023-03-08,210500.0,0,-0.032715019465436534,0.004888859425550832,-0.03760387889098737,0.03760387889098737
51890,2023-04-12,48200.0,0,-0.08389261744966447,0.0022104224785916746,-0.08610303992825614,0.08610303992825614
52120,2020-09-04,92100.0,0,-0.1166306695464363,0.0002342660611256371,-0.11686493560756195,0.11686493560756195
52120,2020-11-13,88300.0,0,0.19501751654340205,0.00822513663438768,0.18679237990901437,-0.18679237990901437
52160,2018-10-03,1731600.0,1,0.0,0.0008649350543236477,-0.0008649350543236477,0.0008649350543236477
52160,2024-04-23,3033500.0,1,-0.03985507246376807,0.0073415561485437155,-0.04719662861231179,0.04719662861231179
52160,2024-05-30,3310500.0,1,-0.11059907834101379,0.013913036508861982,-0.12451211484987577,0.12451211484987577
52400,2024-02-26,1286000.0,1,-0.0941028858218319,0.004728597443137485,-0.09883148326496939,0.09883148326496939
52420,2024-05-31,44400.0,0,0.013817809621289756,0.004782428830546852,0.009035380790742904,-0.009035380790742904
52430,2023-02-16,1418400.0,1,0.003030303030302939,-0.0017045527209522799,0.004734855751255219,-0.004734855751255219
52430,2023-03-09,1822000.0,1,-0.02278481012658229,-0.01210640831472048,-0.01067840181186181,0.01067840181186181
52430,2025-01-24,1207700.0,1,0.06562193927522042,0.00521791513917339,0.06040402413604703,-0.06040402413604703
52440,2023-08-24,2560900.0,1,0.028235294117647136,-0.0006466770042527375,0.028881971121899875,-0.028881971121899875
52460,2023-01-06,987100.0,1,-0.089126559714795,0.005759264634810486,-0.09488582434960548,0.09488582434960548
52460,2023-02-03,1240000.0,1,0.1200000000000001,0.0033845273957516064,0.1166154726042485,-0.1166154726042485
52460,2024-02-09,2050200.0,1,-0.029950083194675514,0.00783125615082425,-0.037781339345499765,0.037781339345499765
52460,2024-07-03,2068700.0,1,0.011267605633802802,0.0024589640273990424,0.00880864160640376,-0.00880864160640376
52460,2025-02-06,2868700.0,1,0.036101083032491044,0.0011235524708580677,0.034977530561632976,-0.034977530561632976
52470,2023-03-10,175000.0,0,-0.02595155709342556,-0.012832178056277089,-0.01311937903714847,0.01311937903714847
52470,2024-12-11,79300.0,0,-0.023790322580645173,0.002631662546012339,-0.026421985126657513,0.026421985126657513
52770,2017-08-29,300900.0,0,0.018292682926829285,0.00453720471677783,0.013755478210051453,-0.013755478210051453
52770,2025-01-31,874300.0,1,-0.04126213592233008,-0.012107428470870473,-0.029154707451459608,0.029154707451459608
52870,2019-10-17,174500.0,0,-0.021386908619572265,0.0019880485027086547,-0.02337495712228092,0.02337495712228092
53370,2020-07-28,1838500.0,1,-0.069620253164557,-0.014605195227775801,-0.0550150579367812,0.0550150579367812
53370,2020-09-09,1268600.0,1,0.02127659574468077,0.005382440709589477,0.015894155035091295,-0.015894155035091295
53810,2017-08-25,1687000.0,1,-0.04489164086687303,0.005232836437093359,-0.05012447730396639,0.05012447730396639
54910,2020-12-01,558800.0,1,0.013445378151260456,0.004437358444156517,0.00900801970710394,-0.00900801970710394
55350,2024-06-18,654900.0,1,0.02122065727699529,0.002209627555586526,0.019011029721408765,-0.019011029721408765
55350,2025-02-21,995800.0,1,-0.015202702702702742,-0.002555679324908608,-0.012647023377794133,0.012647023377794133
55420,2021-03-09,225900.0,0,-0.07156076495990127,0.0014778898876394756,-0.07303865484754074,0.07303865484754074
55740,2024-02-19,1320600.0,1,-0.03428571428571425,0.002318555285920518,-0.03660426957163477,0.03660426957163477
55740,2025-02-07,649900.0,1,0.011272141706924366,0.004773350578294365,0.006498791128630001,-0.006498791128630001
55860,2024-03-15,1520200.0,1,0.23460410557184752,0.010740892168990174,0.22386321340285734,-0.22386321340285734
55950,2024-02-09,4138800.0,1,0.21026072329688805,0.00783125615082425,0.2024294671460638,-0.2024294671460638
55970,2025-03-03,499500.0,0,-0.019905213270142164,-0.005247332277527234,-0.01465788099261493,0.01465788099261493
55970,2025-06-17,646700.0,1,-0.020883924235065576,0.00344765619117173,-0.024331580426237308,0.024331580426237308
55970,2025-08-07,810000.0,1,-0.01420029895366215,0.00181037354760331,-0.01601067250126546,0.01601067250126546
56100,2023-09-01,67600.0,0,-0.07586206896551728,0.006711708135259119,-0.0825737771007764,0.0825737771007764
56120,2019-07-09,201500.0,0,0.021011673151750898,0.00022291534515031636,0.020788757806600583,-0.020788757806600583
56140,2020-10-12,924600.0,1,-0.013698630136986356,0.0010696271605749178,-0.014768257297561274,0.014768257297561274
56160,2024-09-06,164400.0,0,-0.09099181073703366,-0.003837857574344887,-0.08715395316268877,0.08715395316268877
56970,2017-10-30,289000.0,0,-0.023668639053254448,0.002540502010712483,-0.02620914106396693,0.02620914106396693
57040,2017-02-27,692700.0,1,-0.017241379310344862,0.0033647496311266815,-0.020606128941471544,0.020606128941471544
57040,2018-09-04,518100.0,0,0.06746987951807237,-0.004480523801169064,0.07195040331924143,-0.07195040331924143
57810,2020-10-05,134000.0,0,-0.005434782608695676,0.004790724947906946,-0.010225507556602623,0.010225507556602623
57810,2023-02-21,227700.0,0,-0.04230769230769227,-0.006034821246738964,-0.0362728710609533,0.0362728710609533
58170,2017-04-26,568700.0,1,0.1578947368421053,0.005100201292730418,0.1527945355493749,-0.1527945355493749
58170,2020-01-24,400200.0,0,-0.04210526315789476,-0.01658258457055938,-0.02552267858733538,0.02552267858733538
58170,2020-06-19,581400.0,1,-0.04427645788336931,0.0028884909774345574,-0.04716494886080387,0.04716494886080387
58200,2023-03-29,209700.0,0,-0.08074218749999995,-0.0039929178289418435,-0.0767492696710581,0.0767492696710581
58850,2024-03-06,220400.0,0,-0.08608414239482198,-0.004499920978186798,-0.08158422141663518,0.08158422141663518
58920,2024-03-14,344700.0,0,0.033064272456511556,-0.000449816739800247,0.033514089196311804,-0.033514089196311804
59500,2017-02-17,688200.0,1,0.0,0.003870392298579276,-0.003870392298579276,0.003870392298579276
59500,2017-11-06,1000900.0,1,0.00967741935483879,0.0035880395155871363,0.006089379839251653,-0.006089379839251653
59500,2020-09-18,1477200.0,1,-0.03658536585365857,-0.0017707526677163683,-0.0348146131859422,0.0348146131859422
59500,2024-06-25,1733800.0,1,-0.03864734299516903,0.0035544569200866355,-0.04220179991525567,0.04220179991525567
59520,2020-09-16,1345600.0,1,-0.19377162629757783,-0.0002523546285320056,-0.1935192716690458,0.1935192716690458
59550,2023-06-02,8841100.0,1,0.0,0.01289820248565361,-0.01289820248565361,0.01289820248565361
59740,2020-12-17,242200.0,0,-0.04670912951167727,-0.0005207855730714046,-0.046188343938605866,0.046188343938605866
59860,2017-09-19,2599400.0,1,-0.046052631578947345,-0.0005308185827219107,-0.04552181299622544,0.04552181299622544
59860,2020-12-08,2244800.0,1,0.01845018450184499,0.004349780994181702,0.014100403507663287,-0.014100403507663287
60160,2020-09-02,150200.0,0,-0.02399808015358773,0.0033501368352472443,-0.027348216988834974,0.027348216988834974
60160,2023-04-10,305100.0,0,-0.03614259898143579,0.005794104141588998,-0.04193670312302479,0.04193670312302479
60290,2019-09-11,759700.0,1,-0.10303030303030303,0.00213179657124452,-0.10516209960154754,0.10516209960154754
60330,2018-08-10,360700.0,0,0.16638935108153086,-0.021558566897134895,0.18794791797866575,-0.18794791797866575
60340,2020-04-14,579400.0,1,-0.042483660130718914,-0.004409495891775727,-0.038074164238943185,0.038074164238943185
60640,2018-12-04,786300.0,1,-0.05213903743315507,-0.005551638085206109,-0.046587399347948956,0.046587399347948956
60670,2019-03-19,305600.0,0,-0.001004352192835567,0.004053943210801365,-0.005058295403636932,0.005058295403636932
60690,2017-04-19,749800.0,1,-0.11620400258231112,0.0034041690885074365,-0.11960817167081855,0.11960817167081855
60690,2020-08-26,830000.0,1,0.0111287758346581,-0.004170769631939644,0.015299545466597744,-0.015299545466597744
60720,2023-12-01,3191300.0,1,-0.05882352941176472,0.002312594183867857,-0.06113612359563258,0.06113612359563258
60810,2020-12-01,1586200.0,1,0.03824091778202687,0.004437358444156517,0.033803559337870354,-0.033803559337870354
60900,2020-05-12,127100.0,0,0.0324374420759963,-4.897101409360678e-05,0.03248641309008991,-0.03248641309008991
60950,2025-05-26,2980500.0,1,-0.0027816411682892728,0.005929672841519026,-0.008711314009808298,0.008711314009808298
60960,2019-11-26,251200.0,0,-0.01740812379110257,0.005496608742480382,-0.022904732533582953,0.022904732533582953
61490,2017-08-23,244700.0,0,0.08041958041958042,0.0020050917536710224,0.07841448866590939,-0.07841448866590939
61730,2023-09-05,76000.0,0,-0.03594771241830064,0.001983141807268822,-0.03793085422556946,0.03793085422556946
61760,2018-01-15,1501900.0,1,-0.023565573770491843,0.0011282958211881527,-0.024693869591679997,0.024693869591679997
61770,2018-05-28,1148100.0,1,0.046485260770975145,-0.008480414038806512,0.05496567480978166,-0.05496567480978166
61770,2025-09-02,4017600.0,1,-0.09411764705882353,-0.0048177698030989705,-0.08929987725572455,0.08929987725572455
61930,2018-01-17,674800.0,1,0.018372703412073532,-0.004734011291877687,0.023106714703951217,-0.023106714703951217
61950,2019-06-05,90500.0,0,-0.04238233325897833,-0.004142687827377303,-0.03823964543160103,0.03823964543160103
