code,date,r20,short_pnl,grp
66580,2020-10-20,0.5147058823529411,0.0007628858955900262,hatsudo
66590,2024-04-15,0.42666666666666675,-0.016006855473188156,hatsudo
66960,2024-04-15,0.44573643410852704,0.024207621738608118,hatsudo
67720,2017-02-08,0.4477611940298507,-0.02179027347428392,hatsudo
69690,2017-09-15,0.42647058823529416,0.03319911637317608,hatsudo
70370,2023-02-07,0.4014925373134328,0.015203308427895895,hatsudo
70420,2023-03-22,0.4675675675675677,0.06823162159989914,hatsudo
70630,2023-12-01,0.5044472681067345,0.06481259418386785,hatsudo
70940,2020-05-26,0.42083798882681567,0.005511974318312419,hatsudo
71380,2022-08-31,0.4227586206896552,0.09010355614024382,hatsudo
76920,2023-04-13,0.4516586836970018,0.02453389588116599,hatsudo
77460,2017-07-18,0.46875,-0.009671791025348802,hatsudo
77460,2025-09-17,0.4722222222222223,0.07403146588126834,hatsudo
77760,2018-02-27,0.41891891891891886,0.0028319593180473365,hatsudo
77930,2023-04-07,0.42728184553660986,0.06138524947734856,hatsudo
78310,2021-04-19,0.42405063291139244,0.030777249860604483,hatsudo
78510,2021-01-29,0.41150442477876115,-0.014872227347503444,hatsudo
78550,2017-04-27,0.48153846153846147,-0.008231492358106092,hatsudo
78590,2022-08-05,0.5029940119760479,-0.03212613985075107,hatsudo
79970,2024-06-26,0.4056372549019607,0.0004616632061623413,hatsudo
81050,2025-06-04,0.4761904761904763,0.12697442484046034,hatsudo
81390,2021-12-03,0.404494382022472,-0.21664218530567303,hatsudo
82020,2022-06-13,0.5133689839572193,-0.038239952744730826,hatsudo
82560,2017-10-17,0.44075829383886256,-0.03886106840479661,hatsudo
82560,2019-09-20,0.5121951219512195,0.030081337582262474,hatsudo
88910,2017-06-06,0.40112201963534355,0.022713343345554547,hatsudo
89460,2019-07-12,0.49532710280373826,0.07727661979496014,hatsudo
89460,2023-03-01,0.4725274725274726,-0.007069534934320496,hatsudo
92540,2023-03-27,0.41865671641791047,0.02663788431742171,hatsudo
93630,2023-04-21,0.48881789137380194,0.01782882459109137,hatsudo
94390,2022-04-14,0.52,-0.0022639291189572664,hatsudo
98270,2019-02-21,0.48684210526315796,-0.036031761881467145,hatsudo
98880,2017-05-12,0.5142857142857142,0.11441669085719125,hatsudo
45960,2022-06-20,0.435374149659864,0.06748517931791512,mihatsudo
21760,2022-06-13,0.45145631067961167,-0.006437832603388066,mihatsudo
36390,2020-08-21,0.4180327868852458,0.05516079240448395,mihatsudo
80050,2018-05-25,0.41189931350114417,0.027081923319916473,mihatsudo
43990,2020-09-09,0.43070044709388977,0.0064241073762561956,mihatsudo
62080,2017-09-15,0.48269105160026116,0.08350566980430375,mihatsudo
53370,2023-02-07,0.5119617224880382,0.008752869636291554,mihatsudo
97260,2020-09-11,0.4022140221402215,0.0943701253056067,mihatsudo
79610,2023-02-01,0.4257614213197969,-0.0008138066675012449,mihatsudo
71610,2023-11-24,0.44963144963144974,-0.06273540044392652,mihatsudo
68150,2017-06-12,0.4245810055865922,-0.03609287190119767,mihatsudo
60880,2018-01-24,0.4639839034205231,-0.017363945358201516,mihatsudo
77130,2019-12-16,0.4077448747152619,0.03128595630243838,mihatsudo
95190,2018-07-23,0.4964887640449438,0.015897426699222606,mihatsudo
65440,2017-12-01,0.4275576581904199,0.013426281248274809,mihatsudo
89380,2018-07-23,0.4299212598425197,0.0013934193563896365,mihatsudo
97220,2024-06-20,0.4285714285714286,-0.016037091152966202,mihatsudo
18530,2018-01-24,0.41496598639455784,-0.033519095412472,mihatsudo
21360,2017-09-19,0.5069885641677256,-0.038473483000934276,mihatsudo
33170,2017-08-25,0.46884100174723353,0.04171182136968652,mihatsudo
35660,2023-02-16,0.4285714285714286,0.027462113945714395,mihatsudo
