code,disc_date,stock_ret,mkt_ret,short_pnl
25150,2021-11-30,-0.025943,-0.017954,0.007989
25190,2021-11-30,-0.003867,-0.017954,-0.014088
25210,2021-11-30,-0.016835,-0.017954,-0.001119
25540,2021-11-30,-0.002107,-0.017954,-0.015848
25620,2021-11-30,-0.021454,-0.017954,0.0035
26340,2021-11-30,-0.016317,-0.017954,-0.001637
95010,2021-11-30,-0.016234,-0.017954,-0.00172
25150,2021-12-07,0.010244,0.022066,0.011822
25540,2021-12-07,-0.002014,0.022066,0.02408
25630,2021-12-07,0.018704,0.022066,0.003362
26320,2021-12-07,0.031693,0.022066,-0.009627
13290,2021-12-09,-0.009707,-0.002668,0.007039
25150,2021-12-09,-0.012048,-0.002668,0.00938
25540,2021-12-09,0.002737,-0.002668,-0.005405
26340,2021-12-09,-0.005047,-0.002668,0.002379
33090,2021-12-09,-0.002367,-0.002668,-0.000302
34660,2021-12-09,0.01875,-0.002668,-0.021418
34810,2021-12-09,0.020534,-0.002668,-0.023203
89560,2021-12-09,-0.003958,-0.002668,0.001289
89570,2021-12-09,0.017607,-0.002668,-0.020276
89770,2021-12-09,0.006854,-0.002668,-0.009522
89870,2021-12-09,-0.003613,-0.002668,0.000944
25540,2021-12-14,-0.007741,-0.007049,0.000692
25150,2021-12-16,0.004292,-0.007594,-0.011886
25540,2021-12-16,0.004138,-0.007594,-0.011732
95010,2021-12-16,0.013158,-0.007594,-0.020752
16530,2021-12-27,0.004811,-0.003535,-0.008346
32790,2021-12-27,0.004945,-0.003535,-0.00848
89870,2021-12-27,0.003737,-0.003535,-0.007272
25540,2022-01-04,-0.000506,-6e-06,0.0005
65060,2022-01-04,0.007005,-6e-06,-0.007011
69520,2022-01-04,0.020791,-6e-06,-0.020797
77520,2022-01-04,0.0092,-6e-06,-0.009205
77620,2022-01-04,0.013944,-6e-06,-0.01395
25150,2022-01-12,-0.000387,0.007891,0.008278
25190,2022-01-12,-0.006238,0.007891,0.014129
25200,2022-01-12,0.0096,0.007891,-0.001709
25540,2022-01-12,0.003062,0.007891,0.004829
26320,2022-01-12,0.005433,0.007891,0.002458
25110,2022-01-13,-0.000491,-0.013456,-0.012965
25540,2022-01-13,0.000814,-0.013456,-0.01427
26320,2022-01-13,-0.0266,-0.013456,0.013145
65060,2022-01-13,-0.064103,-0.013456,0.050647
25550,2022-01-20,-0.036491,0.000184,0.036675
65060,2022-01-20,-0.001007,0.000184,0.001191
25130,2022-01-21,-0.012917,0.000737,0.013655
25150,2022-01-21,-0.02694,0.000737,0.027677
25540,2022-01-21,-0.000307,0.000737,0.001044
26340,2022-01-21,-0.021179,0.000737,0.021916
69520,2022-01-21,0.009682,0.000737,-0.008945
25120,2022-02-01,-0.001302,-0.000625,0.000677
25130,2022-02-01,0.011285,-0.000625,-0.01191
25150,2022-02-01,-0.004389,-0.000625,0.003765
25540,2022-02-01,-0.002984,-0.000625,0.002359
65060,2022-02-01,-0.010309,-0.000625,0.009684
45870,2022-02-22,-0.024476,-0.007115,0.017361
69200,2022-02-22,-0.010521,-0.007115,0.003406
77510,2022-02-22,-0.01136,-0.007115,0.004245
79360,2022-02-22,0.005415,-0.007115,-0.01253
25130,2022-02-25,0.012111,0.013602,0.001491
26320,2022-02-25,-0.002857,0.013602,0.016459
26340,2022-02-25,0.00532,0.013602,0.008282
32790,2022-02-25,0.001299,0.013602,0.012303
32920,2022-02-25,0.010669,0.013602,0.002934
34660,2022-02-25,-0.013245,0.013602,0.026847
89560,2022-02-25,0.005424,0.013602,0.008178
89570,2022-02-25,-0.006711,0.013602,0.020314
89770,2022-02-25,-0.004178,0.013602,0.01778
89870,2022-02-25,0.009623,0.013602,0.003979
22120,2022-03-02,-0.035691,0.006364,0.042056
34660,2022-03-02,0.014908,0.006364,-0.008543
34810,2022-03-02,0.011494,0.006364,-0.00513
44520,2022-03-02,-0.007808,0.006364,0.014173
49120,2022-03-02,-0.006821,0.006364,0.013186
49220,2022-03-02,-0.010736,0.006364,0.017101
51050,2022-03-02,0.019661,0.006364,-0.013297
51100,2022-03-02,0.001855,0.006364,0.004509
52010,2022-03-02,-0.036036,0.006364,0.042401
52140,2022-03-02,-0.004058,0.006364,0.010422
53010,2022-03-02,0.024302,0.006364,-0.017938
65060,2022-03-02,0.02063,0.006364,-0.014265
69200,2022-03-02,0.009268,0.006364,-0.002904
77510,2022-03-02,-0.00113,0.006364,0.007494
95010,2022-03-02,0.0,0.006364,0.006364
96270,2022-03-02,0.009449,0.006364,-0.003084
19280,2022-03-03,0.0,-0.008713,-0.008713
22120,2022-03-03,0.012113,-0.008713,-0.020826
30640,2022-03-03,0.00614,-0.008713,-0.014853
34810,2022-03-03,0.011363,-0.008713,-0.020076
44520,2022-03-03,-0.011324,-0.008713,0.002612
47680,2022-03-03,-0.010345,-0.008713,0.001632
49120,2022-03-03,-0.010989,-0.008713,0.002276
51050,2022-03-03,-0.00133,-0.008713,-0.007383
52140,2022-03-03,-0.009259,-0.008713,0.000547
53010,2022-03-03,-0.009666,-0.008713,0.000954
65060,2022-03-03,-0.012766,-0.008713,0.004053
65320,2022-03-03,-0.049332,-0.008713,0.040619
77300,2022-03-03,-0.009662,-0.008713,0.000949
82330,2022-03-03,0.018519,-0.008713,-0.027231
96270,2022-03-03,-0.018721,-0.008713,0.010008
25580,2022-03-07,-0.015952,-0.021534,-0.005582
52140,2022-03-07,-0.041828,-0.021534,0.020294
53010,2022-03-07,-0.033119,-0.021534,0.011585
65060,2022-03-07,-0.038462,-0.021534,0.016927
95010,2022-03-07,-0.026316,-0.021534,0.004782
25130,2022-03-10,-0.004944,0.000183,0.005127
52010,2022-03-10,0.017778,0.000183,-0.017594
25190,2022-04-01,0.024066,0.007426,-0.016641
33090,2022-04-01,0.028571,0.007426,-0.021146
44520,2022-04-01,0.012955,0.007426,-0.00553
45070,2022-04-01,-0.018452,0.007426,0.025878
49220,2022-04-01,0.0415,0.007426,-0.034075
65060,2022-04-01,-0.010571,0.007426,0.017997
65320,2022-04-01,0.002252,0.007426,0.005173
82330,2022-04-01,0.015571,0.007426,-0.008145
14760,2022-04-06,-0.005266,-0.013378,-0.008113
33090,2022-04-06,-0.004878,-0.013378,-0.0085
34810,2022-04-06,0.007329,-0.013378,-0.020708
44520,2022-04-06,-0.015314,-0.013378,0.001936
49120,2022-04-06,-0.017765,-0.013378,0.004386
14760,2022-04-08,-0.014472,-0.00344,0.011032
25130,2022-04-08,-0.002929,-0.00344,-0.000511
25140,2022-04-08,-0.000995,-0.00344,-0.002445
25210,2022-04-08,-0.005407,-0.00344,0.001967
25630,2022-04-08,-0.00579,-0.00344,0.00235
34810,2022-04-08,-0.01589,-0.00344,0.01245
45070,2022-04-08,-0.01206,-0.00344,0.00862
95010,2022-04-08,0.050132,-0.00344,-0.053572
98610,2022-04-08,-0.006313,-0.00344,0.002873
25540,2022-04-20,0.001647,-0.003166,-0.004812
32260,2022-04-20,-0.014107,-0.003166,0.010941
32790,2022-04-20,-0.00949,-0.003166,0.006324
25120,2022-04-21,-0.004873,-0.006026,-0.001153
25210,2022-04-21,-0.021781,-0.006026,0.015755
25540,2022-04-21,-0.005042,-0.006026,-0.000985
33090,2022-04-21,0.002541,-0.006026,-0.008568
25130,2022-04-28,0.003919,0.006851,0.002932
25200,2022-04-28,0.01458,0.006851,-0.007729
25620,2022-05-09,-0.010123,-0.016675,-0.006553
26300,2022-05-09,-0.020883,-0.016675,0.004207
33090,2022-05-09,0.014249,-0.016675,-0.030924
25540,2022-05-12,-0.000554,-0.008971,-0.008417
47550,2022-05-12,-0.01487,-0.008971,0.005899
25210,2022-05-16,-0.00713,-0.01061,-0.003479
25540,2022-05-16,-0.002426,-0.01061,-0.008183
26470,2022-05-16,0.001172,-0.01061,-0.011781
25540,2022-05-18,-0.001997,-0.013862,-0.011865
25580,2022-05-18,-0.054516,-0.013862,0.040653
26300,2022-05-18,-0.045066,-0.013862,0.031204
34810,2022-05-18,-0.004325,-0.013862,-0.009538
14870,2022-05-24,0.013288,-0.008721,-0.022009
14870,2022-05-25,-0.00122,-0.003734,-0.002514
25150,2022-05-25,0.006866,-0.003734,-0.0106
25190,2022-05-25,-0.002759,-0.003734,-0.000974
25540,2022-05-25,0.003867,-0.003734,-0.0076
52320,2022-05-25,-0.001531,-0.003734,-0.002202
25120,2022-06-01,0.001101,0.007575,0.006474
25130,2022-06-01,-0.003948,0.007575,0.011523
32260,2022-06-01,-0.001502,0.007575,0.009076
32790,2022-06-01,0.004872,0.007575,0.002703
33090,2022-06-01,-0.002513,0.007575,0.010088
34810,2022-06-01,0.003185,0.007575,0.00439
89560,2022-06-01,-0.009204,0.007575,0.016779
26300,2022-06-06,0.017486,0.010696,-0.00679
33090,2022-06-06,0.003764,0.010696,0.006932
89570,2022-06-06,-0.004128,0.010696,0.014824
14870,2022-06-09,0.000938,-0.002747,-0.003685
25120,2022-06-09,-0.0049,-0.002747,0.002153
32920,2022-06-09,-0.003878,-0.002747,0.001131
34660,2022-06-09,0.007295,-0.002747,-0.010042
34810,2022-06-09,0.002155,-0.002747,-0.004902
52320,2022-06-09,0.027778,-0.002747,-0.030525
89570,2022-06-09,0.005658,-0.002747,-0.008406
25140,2022-06-15,0.018883,-0.00128,-0.020162
25150,2022-06-15,0.008761,-0.00128,-0.010041
25540,2022-06-15,0.007218,-0.00128,-0.008498
63700,2022-06-15,0.009843,-0.00128,-0.011122
89570,2022-06-15,-0.014807,-0.00128,0.013527
25130,2022-06-16,-0.037718,-0.023874,0.013844
25140,2022-06-16,-0.027799,-0.023874,0.003925
25150,2022-06-16,-0.018197,-0.023874,-0.005677
25540,2022-06-16,0.001251,-0.023874,-0.025125
34660,2022-06-16,-0.009529,-0.023874,-0.014344
25120,2022-06-23,0.007673,0.007342,-0.000331
57070,2022-06-23,-0.015158,0.007342,0.022501
14820,2022-06-24,-0.007339,0.01701,0.024348
25120,2022-06-24,-0.002016,0.01701,0.019025
25630,2022-06-24,0.029881,0.01701,-0.012872
26340,2022-06-24,0.039788,0.01701,-0.022778
32790,2022-06-24,0.00125,0.01701,0.015759
57070,2022-06-24,0.027985,0.01701,-0.010975
89770,2022-06-24,0.007612,0.01701,0.009397
14820,2022-06-27,-0.002957,-0.002585,0.000372
25210,2022-06-27,0.001853,-0.002585,-0.004437
25630,2022-06-27,-0.000795,-0.002585,-0.00179
26300,2022-06-27,0.002413,-0.002585,-0.004997
26340,2022-06-27,-0.00051,-0.002585,-0.002075
26470,2022-06-27,0.00038,-0.002585,-0.002965
28410,2022-06-27,-0.004734,-0.002585,0.002149
32790,2022-06-27,0.014981,-0.002585,-0.017566
45070,2022-06-27,0.007157,-0.002585,-0.009742
89560,2022-06-27,0.007586,-0.002585,-0.010171
89770,2022-06-27,0.004808,-0.002585,-0.007393
25540,2022-06-29,0.00125,0.006934,0.005684
28410,2022-07-19,0.030773,0.009819,-0.020954
32920,2022-07-19,0.002594,0.009819,0.007225
34810,2022-07-19,0.00106,0.009819,0.008759
47550,2022-07-19,-0.001577,0.009819,0.011396
15470,2022-07-25,-0.00068,-0.001498,-0.000818
25580,2022-07-25,-0.000323,-0.001498,-0.001175
69520,2022-07-25,0.005503,-0.001498,-0.007001
15550,2022-07-27,0.0,0.004796,0.004796
25540,2022-07-27,0.003927,0.004796,0.000868
25580,2022-07-27,0.01094,0.004796,-0.006144
28380,2022-07-27,0.001466,0.004796,0.00333
33090,2022-07-27,0.00369,0.004796,0.001105
89530,2022-07-27,0.013096,0.004796,-0.008301
89560,2022-07-27,0.003392,0.004796,0.001403
25540,2022-08-15,0.001558,-0.000443,-0.002001
57070,2022-08-15,-0.014023,-0.000443,0.013579
89560,2022-08-15,0.001359,-0.000443,-0.001802
25540,2022-08-19,-0.00557,-0.007006,-0.001436
25120,2022-08-29,-0.002929,0.008732,0.011661
89770,2022-08-29,0.005829,0.008732,0.002903
14860,2022-09-02,0.00107,-0.00921,-0.01028
95010,2022-09-02,-0.007533,-0.00921,-0.001677
14860,2022-09-05,0.000641,0.005243,0.004601
25610,2022-09-05,0.000776,0.005243,0.004467
30860,2022-09-08,0.02418,0.005418,-0.018762
40040,2022-09-08,0.026798,0.005418,-0.02138
44520,2022-09-08,0.015553,0.005418,-0.010135
51050,2022-09-08,0.002967,0.005418,0.002451
53010,2022-09-08,0.014896,0.005418,-0.009478
63260,2022-09-08,0.018824,0.005418,-0.013405
65320,2022-09-08,0.007326,0.005418,-0.001908
77300,2022-09-08,0.029686,0.005418,-0.024268
82330,2022-09-08,0.026382,0.005418,-0.020964
88040,2022-09-08,0.0,0.005418,0.005418
89570,2022-09-08,0.001009,0.005418,0.004409
14860,2022-09-12,-0.006757,0.002662,0.009419
25210,2022-09-12,0.010357,0.002662,-0.007695
34810,2022-09-12,0.005224,0.002662,-0.002562
14140,2022-09-14,0.003263,0.007912,0.004649
25540,2022-09-14,0.000461,0.007912,0.00745
30860,2022-09-14,0.018364,0.007912,-0.010452
34660,2022-09-14,-0.005784,0.007912,0.013695
44520,2022-09-14,-0.003772,0.007912,0.011683
49110,2022-09-14,0.011178,0.007912,-0.003266
49120,2022-09-14,-0.002463,0.007912,0.010375
51050,2022-09-14,0.001205,0.007912,0.006707
52010,2022-09-14,0.009484,0.007912,-0.001572
53010,2022-09-14,0.010913,0.007912,-0.003001
61360,2022-09-14,-0.011992,0.007912,0.019903
63260,2022-09-14,0.002764,0.007912,0.005148
64810,2022-09-14,-0.002976,0.007912,0.010888
65060,2022-09-14,0.001092,0.007912,0.00682
65320,2022-09-14,-0.003654,0.007912,0.011566
74530,2022-09-14,0.015601,0.007912,-0.007689
76490,2022-09-14,0.001689,0.007912,0.006223
77300,2022-09-14,0.02739,0.007912,-0.019478
77510,2022-09-14,0.005819,0.007912,0.002092
82330,2022-09-14,0.016245,0.007912,-0.008334
85700,2022-09-14,0.006085,0.007912,0.001827
88040,2022-09-14,0.012784,0.007912,-0.004872
96010,2022-09-14,0.005932,0.007912,0.00198
96270,2022-09-14,-0.013393,0.007912,0.021305
25120,2022-09-26,-0.016517,-0.007807,0.00871
25540,2022-09-26,-0.006353,-0.007807,-0.001454
67030,2022-09-26,-0.016901,-0.007807,0.009094
28410,2022-11-07,0.020847,0.004108,-0.01674
32260,2022-11-07,-0.023923,0.004108,0.028031
33090,2022-11-07,-0.005025,0.004108,0.009133
89530,2022-11-07,-0.011091,0.004108,0.015198
89670,2022-11-07,-0.013825,0.004108,0.017933
25110,2022-11-10,0.000493,0.012609,0.012116
68570,2022-11-10,0.1067,0.012609,-0.094091
26200,2022-11-14,0.008453,-0.005557,-0.01401
26200,2022-11-16,0.002606,0.000782,-0.001824
26300,2022-11-16,-0.004092,0.000782,0.004874
68570,2022-11-16,-0.025082,0.000782,0.025864
89530,2022-11-16,0.008563,0.000782,-0.007782
26300,2022-11-18,0.003424,0.001806,-0.001619
26320,2022-11-18,-0.001057,0.001806,0.002862
96270,2023-01-13,-0.023649,-0.003456,0.020193
26300,2023-02-28,-0.007501,-0.000637,0.006864
32790,2023-02-28,-0.005083,-0.000637,0.004445
33090,2023-02-28,-0.004149,-0.000637,0.003512
34660,2023-02-28,-0.007038,-0.000637,0.0064
89560,2023-02-28,0.005174,-0.000637,-0.005811
89770,2023-02-28,-0.006224,-0.000637,0.005587
25930,2023-03-06,-0.025668,0.00123,0.026899
33090,2023-03-06,0.004219,0.00123,-0.002989
51100,2023-03-06,0.0,0.00123,0.00123
61410,2023-03-06,0.011086,0.00123,-0.009856
73090,2023-03-06,0.009493,0.00123,-0.008263
82330,2023-03-06,0.005664,0.00123,-0.004434
25930,2023-03-08,0.00678,0.009198,0.002418
32790,2023-03-08,-0.002618,0.009198,0.011815
33910,2023-03-08,0.02291,0.009198,-0.013712
52010,2023-03-08,0.007843,0.009198,0.001355
61410,2023-03-08,0.022222,0.009198,-0.013024
65060,2023-03-08,0.034234,0.009198,-0.025036
65320,2023-03-08,0.02669,0.009198,-0.017493
68570,2023-03-08,0.028751,0.009198,-0.019553
88040,2023-03-08,0.035024,0.009198,-0.025826
