code,date,sp1,sp3,sp5
23750,2023-10-05,-0.15012118933494342,-0.3,-0.3
23880,2022-07-12,0.07622976593068781,0.07772177659223248,0.0784380138783938
23880,2022-08-12,-0.21088247896102758,-0.14648662216459135,-0.05562815364018025
23970,2017-07-07,0.04225336065788958,0.017928991328294692,0.0449177924436082
23970,2023-02-16,0.07871872770232811,0.09409112830673902,0.03304546044583552
23970,2024-03-07,0.015248223189508667,0.06301708131410363,0.10951069897146148
24250,2017-03-30,-0.2378840557622025,-0.22555424091726164,-0.0629561043919025
24250,2017-05-12,0.04914674438838023,-0.03814085116905711,0.003289965803905784
24250,2021-01-26,0.0342691899779426,0.04358474199859995,0.034113842246454265
24350,2023-05-23,0.05146045270921562,0.08245567111694066,0.03174350948301072
24370,2017-07-27,0.1692391618915772,0.3,0.3
24370,2022-06-10,0.007787818800509182,0.006935165013052101,-0.02157837618857332
24380,2022-02-21,0.1532440645546965,0.1820826694646544,0.03499362328760956
24590,2018-09-12,0.07300158742647883,0.10446602281397532,0.16241656547709588
24590,2025-03-28,0.03333502644457327,0.03275240057657569,0.06962565440730857
24770,2017-07-12,0.05220555067285358,0.13130420555482933,0.09141609082250163
24790,2021-06-04,0.04822990829181459,0.018824335479217177,-0.020523113805901393
254A0,2025-02-13,-0.030238885209075025,0.12499055834080915,0.04802012358361434
25860,2024-08-22,0.03243234046427298,-0.3,-0.3
25860,2024-11-08,-0.02444691189250834,0.06434904331435043,0.13779020158956226
25860,2025-07-11,0.09279801035737942,-0.011340458527164473,-0.018790593357439975
26560,2017-06-06,0.038125557885675974,0.06331571580087202,0.003481465508189372
26560,2021-02-26,0.06691947496828263,0.17984007200554292,0.13791412861826804
265A0,2025-08-13,-0.0011097056983332537,0.026471572646125707,0.0819516041188497
26670,2021-04-16,-0.2516629830509068,-0.11673571436646105,-0.027879349457831885
26730,2018-09-21,0.045598580663768366,0.08750667738933413,0.10145102715890815
26730,2021-06-01,0.03723203141936782,0.05890673457783067,0.08896672709690356
26870,2023-07-24,0.018219471224953345,-0.03534508897825772,0.031814574756021494
26930,2017-10-04,0.04155825786342108,0.010980380144538573,-0.04198266918856548
26930,2017-12-01,0.029805202123073006,0.03522262968723751,-0.10030741661549582
26930,2019-11-05,0.025674086349217758,0.010733604729754051,-0.023716547833535488
27000,2025-08-25,0.018698677739813273,-0.07840607077095434,-0.021402362591098328
27080,2023-08-23,0.01696163855660152,0.04425356928846734,0.06643061415147522
27210,2017-03-03,0.12579123618563406,0.1836704572130661,0.2254219619813527
27210,2023-04-11,0.08352831320118011,0.3,0.25863288609282004
27620,2023-05-22,0.0358553825879766,0.07581652849424178,0.14660513554540683
276A0,2025-01-24,0.03585248844333092,0.0045462242868849635,0.04922861526821651
27780,2017-12-07,-0.05486156247666383,-0.08140241646404996,-0.0480970023259462
27780,2021-08-04,0.023847799889888333,0.10863206903250845,0.1031218630824043
278A0,2025-01-17,0.03465224102542454,0.11348435491043743,0.025722373476023724
281A0,2025-07-18,-0.2107183949048747,-0.18196757398128433,-0.285323038470436
29010,2019-02-26,0.005669888701774617,0.014665503619947421,0.06729447183458435
290A0,2025-02-10,-0.08440289316037584,0.09293438075994745,0.11576054412649057
29260,2021-01-14,0.042245114215545915,0.029442822781030747,0.05413246359902362
29290,2018-03-01,0.024436335229661606,-0.11357971515554446,-0.11287133572723188
29290,2020-01-20,0.021220924957181628,0.02889338743051195,-0.03893315948443793
29290,2021-06-10,0.012799770105161465,0.03684452231147158,0.0891496702725747
29300,2017-04-04,0.10251542668773408,0.03675612842382538,0.09257222026777952
29360,2024-10-28,-0.18061530618585198,0.11193983603992827,0.0989471205836098
30040,2021-01-18,0.06448461815747655,0.04157984371601238,0.08291653669925157
30410,2023-05-15,-0.3,-0.3,-0.3
30410,2023-09-07,-0.02732706684773755,-0.015265887342014981,-0.05309699977737396
30530,2017-08-24,0.051184151471817325,0.01025214704716498,0.08102771421267148
30540,2018-01-30,-0.032026152234803984,0.03967505331590367,0.1471708496790858
30830,2018-03-14,0.12235185935937834,0.12959048000982712,0.11009956768108727
30830,2021-11-09,0.23284905303240996,0.3,0.2641152273524536
30830,2023-02-09,0.05548914232517352,0.16397769230589923,0.15516506137296354
31110,2023-03-01,0.07098138692696121,-0.06725084179077052,-0.09868719352974156
31210,2021-11-17,-0.05898069696828834,-0.06620089877728698,-0.09822275162186889
31350,2019-02-26,0.027157492007559757,-0.11988344911082352,-0.07685699958961446
31370,2025-04-25,0.11003612667560066,0.20601023227925777,0.3
31610,2020-01-28,-0.10929458140714052,-0.3,0.19546900836356065
31850,2021-11-24,0.10103180526852958,0.08731286808051385,0.1546279720413265
31850,2024-12-26,0.052764221890421466,0.03828445668531802,0.0499075605395994
31890,2020-06-29,-0.09079970090299634,0.3,0.3
32020,2020-02-12,0.14240289579445142,-0.14007083896177416,0.05712610738758683
32670,2017-11-17,-0.2154756232819772,-0.3,-0.3
32670,2018-01-25,-0.015265361130138344,-0.1751018341987187,-0.25619753481012736
33260,2021-05-31,0.13840512758219542,0.2031096735214219,0.24764663427051042
33280,2022-04-01,0.09259573555423461,0.04375992997486552,-0.017862353152365097
33440,2018-03-01,0.018274083784391222,0.09854912036951743,0.14408819670399872
33500,2025-06-06,-0.14748099173009685,-0.10197822726958303,-0.12006741311317821
33560,2018-09-14,0.03415474793569152,-0.00923496468140141,-0.07547019410058632
33580,2018-01-31,0.08897157988424001,0.21619229911297852,0.20574677089814677
33580,2022-10-07,-0.23029458810424244,-0.015868617531544962,0.025853571330442283
33700,2018-01-22,0.02181345401757937,0.05335086692162334,0.0853331133556071
33770,2020-10-09,0.0018194789509629178,-0.004892507124094393,0.06097264736205263
33770,2021-08-02,-0.02058536266207854,-0.08059051679180758,-0.18704971549372448
338A0,2025-04-21,0.21743940118254362,0.22105206996399726,0.13490505823424853
33900,2017-07-21,-0.08913649263379013,-0.05807821781765648,-0.04814085963966392
33900,2021-07-08,0.06174357372054664,0.08249951689518652,0.14266712926218375
34090,2019-07-30,-0.0013843793981809477,0.05102124102724203,-0.04828218480508597
34090,2019-12-27,-0.005676448510533129,0.009140563822387746,0.028447403624085352
34170,2017-11-14,0.018662751938298798,0.10596484913363499,0.08065587882978956
341A0,2025-05-26,0.05234697793390298,-0.01582041010764382,-0.026837543399638973
34410,2017-09-04,0.09627869696983615,0.1347776574748911,-0.0030516452180302106
34490,2020-05-20,-0.005363799821474416,0.034667223759367094,-0.03168488924292942
34610,2018-04-27,0.07008895321630065,0.09303540294473767,0.10300631702642891
34690,2019-01-24,-0.02745850987751181,-0.05059868522474171,0.1415870328234985
34980,2019-10-28,0.02315573895931605,0.1598275640160885,0.18977592261152892
35260,2017-07-07,-0.0267297496149816,0.013709582045594321,0.020268704633953062
35360,2020-08-21,-0.02698281091051009,-0.0018826456930297088,0.05613891781872844
35420,2020-08-12,0.002251367759172245,-0.06863991687813692,-0.14657263799577389
35470,2017-12-04,0.027172969613606813,0.03587368947979648,-0.013980976759966558
35560,2020-09-17,0.023878842383439507,0.0678706182648684,0.05407310286596059
35650,2017-09-05,0.01900864164812133,-0.04333090271511995,-0.044914145005611944
36040,2020-02-14,-0.23345408304197807,-0.06720049246233784,-0.10984429276931557
36040,2020-11-24,0.03435716171414025,-0.0005359205261003253,0.14066242821820274
36040,2022-01-14,0.16923527924916515,-0.024555786506421193,0.089139446098155
36060,2017-04-26,0.030416656988932974,0.0848932396987667,0.08366397458958635
36060,2017-07-27,0.0038659262122834525,0.030519655975110936,0.03525681352574635
36220,2019-02-18,0.0008918879602586266,-0.005193585612680979,0.00540514889336555
36230,2017-12-14,0.028433088939922267,-0.02633092717489214,-0.028941207447780178
36230,2019-10-03,0.03903709038482286,0.08103963707197925,0.0583949227942831
36240,2017-08-18,-0.030451446166197684,0.061006889679745574,0.11658337965700898
36240,2018-04-02,-0.00024666369511993974,-0.13317632795130213,0.024233751248712253
36240,2019-07-11,-0.07338031256442012,0.036993618322439845,0.012941410150687553
36240,2019-12-12,-0.01607178787508233,0.02568200527051303,0.11699836459158065
36240,2025-01-10,0.035669817043570695,-0.001609735689124741,0.010742219438443019
36270,2018-07-27,0.01801033084361094,-0.05864007654253848,-0.0005197901183906124
36270,2018-11-02,0.12745014178959346,0.007897192612734222,-0.054485503751259205
36280,2020-08-26,0.018379031164873036,-0.16476051195745745,-0.12436047552116411
36390,2025-05-23,0.23102376547451406,0.2452451778829985,0.2306952450050867
36460,2018-06-28,0.023911079604302776,0.09529831134026473,-0.0031841527146939386
36520,2017-11-29,0.08597482081739326,0.045782452518719347,-0.023608035840827636
36560,2025-09-18,0.049276124281926695,0.13698399978700462,-0.0015927648324197182
36600,2022-08-24,-0.06914900646154314,0.0016466939695337591,-0.004172375230637645
36610,2017-02-13,0.034593846439831266,0.06737072806704215,0.04846825748282845
36610,2017-05-19,-0.03172277473661827,-0.1900914457501248,-0.3
36610,2018-04-25,0.08353724456011188,0.1430018215790882,0.15619647974257644
36610,2018-07-23,0.03010440976170441,0.07089043061790865,0.0897223412570653
36610,2018-08-31,-0.029002470553052405,-0.00143011837895631,-0.11558004921835205
36640,2020-03-27,0.008323070585537592,-0.05887436610031343,-0.0882123487029294
36670,2017-04-21,0.038062907352483334,0.019467893014937697,-0.08608983390321681
36670,2017-06-06,-0.07130748959153452,-0.1179304996059002,-0.03926193497951161
36670,2017-10-25,0.06968132066143713,0.08316611386913722,0.19955726373707283
36670,2019-04-03,-0.03668703458668956,-0.03829727591005057,-0.17383683643795222
